ESPCOD;ESPDESTAX;PUECOD;PUEDES;ESPCAT;TIPPROCOD
10431;Seriola dumerili;0110;Isla Cristina;0101;ENTERO
10266;Gaidropsarus mediterraneus;0922;Vigo;0901;ENTERO
10266;Gaidropsarus mediterraneus;1417;Gijón;1411;ENTERO
10266;Gaidropsarus mediterraneus;0918;A Coruña (Camiones);0902;ENTERO
10266;Gaidropsarus mediterraneus;0918;A Coruña (Camiones);0901;ENTERO
10266;Gaidropsarus mediterraneus;0928;San Ciprián;0901;ENTERO
10266;Gaidropsarus mediterraneus;0941;Corme;0902;ENTERO
10266;Gaidropsarus mediterraneus;0941;Corme;0901;ENTERO
10266;Gaidropsarus mediterraneus;0905;Ferrol;0902;ENTERO
10266;Gaidropsarus mediterraneus;0905;Ferrol;0901;ENTERO
10266;Gaidropsarus mediterraneus;0913;Finisterre;0902;ENTERO
10266;Gaidropsarus mediterraneus;0913;Finisterre;0901;ENTERO
10266;Gaidropsarus mediterraneus;0912;Muxía;0902;ENTERO
10266;Gaidropsarus mediterraneus;0907;A Coruña;0902;ENTERO
10266;Gaidropsarus mediterraneus;0907;A Coruña;0901;ENTERO
10266;Gaidropsarus mediterraneus;0912;Muxía;0901;ENTERO
10266;Gaidropsarus mediterraneus;0923;Ribadeo;0902;ENTERO
10266;Gaidropsarus mediterraneus;0923;Ribadeo;0901;ENTERO
10266;Gaidropsarus mediterraneus;0911;Camariñas;0902;ENTERO
10266;Gaidropsarus mediterraneus;0911;Camariñas;0901;ENTERO
10266;Gaidropsarus mediterraneus;0910;Lage;0902;ENTERO
10266;Gaidropsarus mediterraneus;0910;Lage;0901;ENTERO
10266;Gaidropsarus mediterraneus;0909;Malpica de Bergantiños;0902;ENTERO
10266;Gaidropsarus mediterraneus;0909;Malpica de Bergantiños;0901;ENTERO
10266;Gaidropsarus mediterraneus;0942;Camelle;0902;ENTERO
10266;Gaidropsarus mediterraneus;0942;Camelle;0901;ENTERO
30165;Alloteuthis spp;0965;Bueu;0901;ENTERO
30165;Alloteuthis spp;0109;Ayamonte;0101;ENTERO
30165;Alloteuthis spp;0966;Cangas;0901;ENTERO
30165;Alloteuthis spp;0117;Rota;0101;ENTERO
30165;Alloteuthis spp;0120;Chipiona;0101;ENTERO
30165;Alloteuthis spp;0114;Punta Umbría;0101;ENTERO
30165;Alloteuthis spp;0922;Vigo;0901;ENTERO
30165;Alloteuthis spp;0917;Santa Eugenia de Ribeira;0901;ENTERO
30165;Alloteuthis spp;0914;Muros;0901;ENTERO
30165;Alloteuthis spp;0921;Marín;0901;ENTERO
30165;Alloteuthis spp;0112;Huelva;0101;ENTERO
30165;Alloteuthis spp;0118;Puerto de Santa María;0101;ENTERO
30165;Alloteuthis spp;0101;Cádiz;0101;ENTERO
30165;Alloteuthis spp;0106;Algeciras;0101;ENTERO
30165;Alloteuthis spp;1417;Gijón;1401;ENTERO
30165;Alloteuthis spp;0103;Barbate;0101;ENTERO
30165;Alloteuthis spp;0104;Conil de la Frontera;0101;ENTERO
30165;Alloteuthis spp;0105;Tarifa;0101;ENTERO
30165;Alloteuthis spp;0116;Sanlúcar de Barrameda;0101;ENTERO
30165;Alloteuthis spp;0110;Isla Cristina;0101;ENTERO
10757;Arnoglossus thori;0109;Ayamonte;0101;ENTERO
10757;Arnoglossus thori;0110;Isla Cristina;0101;ENTERO
10667;Makaira indica;9901;Desconocido Español;9901;ENTERO
10626;Gempylidae;0101;Cádiz;0101;ENTERO
10629;Thyrsites atun;0405;San Vicente de la Barquera;0401;ENTERO
10629;Thyrsites atun;0918;A Coruña (Camiones);0901;ENTERO
10629;Thyrsites atun;0907;A Coruña;0901;ENTERO
10638;Scombridae;0106;Algeciras;0101;ENTERO
10638;Scombridae;0105;Tarifa;0101;ENTERO
10638;Scombridae;0103;Barbate;0101;ENTERO
10638;Scombridae;0102;San Fernando;0101;ENTERO
10638;Scombridae;0101;Cádiz;0101;ENTERO
10638;Scombridae;0118;Puerto de Santa María;0101;ENTERO
10638;Scombridae;0116;Sanlúcar de Barrameda;0101;ENTERO
10638;Scombridae;0109;Ayamonte;0101;ENTERO
10638;Scombridae;0978;Redondela;0901;ENTERO
10638;Scombridae;0974;Baiona;0901;ENTERO
10638;Scombridae;0922;Vigo;0901;ENTERO
10638;Scombridae;0966;Cangas;0901;ENTERO
10638;Scombridae;0921;Marín;0901;ENTERO
10638;Scombridae;0960;Sanjenjo;0901;ENTERO
10638;Scombridae;0919;Cambados;0901;ENTERO
10638;Scombridae;0951;Puebla del Caramiñal;0901;ENTERO
10638;Scombridae;0946;Noya;0901;ENTERO
10638;Scombridae;0914;Muros;0901;ENTERO
10638;Scombridae;0943;Corcubión;0901;ENTERO
10638;Scombridae;0906;Sada;0901;ENTERO
10638;Scombridae;0930;Santa Marta de Ortigueira;0901;ENTERO
10638;Scombridae;0923;Ribadeo;0901;ENTERO
10638;Scombridae;1423;Llanes;1401;ENTERO
10638;Scombridae;1318;Ondarroa;1301;ENTERO
10638;Scombridae;0904;Cedeira;0901;ENTERO
10638;Scombridae;1410;Oviñana;1401;ENTERO
10638;Scombridae;0902;Viveiro;0901;ENTERO
10638;Scombridae;1420;Luarca;1401;ENTERO
10638;Scombridae;1408;San Esteban de Pravia;1401;ENTERO
10638;Scombridae;1418;Avilés;1401;ENTERO
10638;Scombridae;1425;Lastres;1401;ENTERO
10638;Scombridae;0405;San Vicente de la Barquera;0401;ENTERO
10638;Scombridae;0402;Santander;0401;ENTERO
10638;Scombridae;0409;Santoña;0401;ENTERO
10638;Scombridae;1417;Gijón;1401;ENTERO
10638;Scombridae;0407;Laredo;0401;ENTERO
10638;Scombridae;1325;Bilbao;1301;ENTERO
10638;Scombridae;1322;Bermeo;1306;ENTERO
10638;Scombridae;1322;Bermeo;1301;ENTERO
10638;Scombridae;1320;Lequeitio;1301;ENTERO
10638;Scombridae;1315;San Sebastián;1301;ENTERO
10638;Scombridae;1310;Zumaya;1301;ENTERO
10638;Scombridae;0953;Vilagarcía de Arousa;0901;ENTERO
10638;Scombridae;0911;Camariñas;0901;ENTERO
10638;Scombridae;0919;Cambados;0902;ENTERO
10638;Scombridae;0917;Santa Eugenia de Ribeira;0904;ENTERO
10638;Scombridae;0917;Santa Eugenia de Ribeira;0902;ENTERO
10638;Scombridae;0915;Portosín;0904;ENTERO
10638;Scombridae;0915;Portosín;0902;ENTERO
10638;Scombridae;0906;Sada;0904;ENTERO
10638;Scombridae;0906;Sada;0902;ENTERO
10638;Scombridae;0976;A Garda;0904;ENTERO
10638;Scombridae;0976;A Garda;0902;ENTERO
10638;Scombridae;0926;Cillero;0904;ENTERO
10638;Scombridae;0914;Muros;0904;ENTERO
10638;Scombridae;0926;Cillero;0902;ENTERO
10638;Scombridae;0914;Muros;0902;ENTERO
10638;Scombridae;0925;Burela;0904;ENTERO
10638;Scombridae;0913;Finisterre;0904;ENTERO
10638;Scombridae;0925;Burela;0902;ENTERO
10638;Scombridae;0913;Finisterre;0902;ENTERO
10638;Scombridae;0965;Bueu;0904;ENTERO
10638;Scombridae;0965;Bueu;0902;ENTERO
10638;Scombridae;0958;O Grove;0904;ENTERO
10638;Scombridae;0958;O Grove;0902;ENTERO
10638;Scombridae;0947;Porto do Son;0904;ENTERO
10638;Scombridae;0947;Porto do Son;0902;ENTERO
10638;Scombridae;0920;Portonovo;0904;ENTERO
10638;Scombridae;0909;Malpica de Bergantiños;0902;ENTERO
10638;Scombridae;0920;Portonovo;0902;ENTERO
10638;Scombridae;0909;Malpica de Bergantiños;0904;ENTERO
10638;Scombridae;0919;Cambados;0904;ENTERO
10012;Lamnidae;0921;Marín;0901;ENTERO
10012;Lamnidae;1315;San Sebastián;1301;ENTERO
10012;Lamnidae;1313;Pasajes;1301;ENTERO
10012;Lamnidae;1399;País Vasco sin asignar puerto;1301;ENTERO
10012;Lamnidae;1318;Ondarroa;1301;ENTERO
10012;Lamnidae;1317;Motrico;1301;ENTERO
10012;Lamnidae;0918;A Coruña (Camiones);0901;ENTERO
10012;Lamnidae;0907;A Coruña;0901;ENTERO
10012;Lamnidae;0907;A Coruña;0905;ENTERO
10012;Lamnidae;0907;A Coruña;0904;ENTERO
10012;Lamnidae;1320;Lequeitio;1301;ENTERO
10012;Lamnidae;0907;A Coruña;0903;TROZOS
10012;Lamnidae;0918;A Coruña (Camiones);0903;TROZOS
10012;Lamnidae;0922;Vigo;0901;ENTERO
10012;Lamnidae;0913;Finisterre;0902;ENTERO
10012;Lamnidae;0918;A Coruña (Camiones);0902;ENTERO
10012;Lamnidae;0926;Cillero;0902;ENTERO
10012;Lamnidae;0909;Malpica de Bergantiños;0901;ENTERO
10012;Lamnidae;0917;Santa Eugenia de Ribeira;0901;ENTERO
10012;Lamnidae;0907;A Coruña;0902;ENTERO
10012;Lamnidae;0926;Cillero;0901;ENTERO
10012;Lamnidae;0914;Muros;0901;ENTERO
10012;Lamnidae;0904;Cedeira;0901;ENTERO
10012;Lamnidae;0925;Burela;0901;ENTERO
10012;Lamnidae;0913;Finisterre;0901;ENTERO
10012;Lamnidae;0903;Cariño;0901;ENTERO
10012;Lamnidae;0912;Muxía;0901;ENTERO
10012;Lamnidae;0118;Puerto de Santa María;0101;ENTERO
10012;Lamnidae;0112;Huelva;0101;ENTERO
10012;Lamnidae;0106;Algeciras;0101;ENTERO
10012;Lamnidae;0923;Ribadeo;0901;ENTERO
10012;Lamnidae;0911;Camariñas;0901;ENTERO
10012;Lamnidae;0910;Lage;0901;ENTERO
10012;Lamnidae;0942;Camelle;0901;ENTERO
10016;Scyliorhinidae;1313;Pasajes;1301;ENTERO
10016;Scyliorhinidae;1417;Gijón;1401;ENTERO
10016;Scyliorhinidae;1318;Ondarroa;1301;ENTERO
10023;Carcharhinidae;0112;Huelva;0101;ENTERO
10023;Carcharhinidae;0118;Puerto de Santa María;0101;ENTERO
10023;Carcharhinidae;0101;Cádiz;0101;ENTERO
10023;Carcharhinidae;0106;Algeciras;0101;ENTERO
10044;Mustelus mustelus;1320;Lequeitio;1301;ENTERO
10044;Mustelus mustelus;1313;Pasajes;1313;ENTERO
10044;Mustelus mustelus;1313;Pasajes;1312;ENTERO
10044;Mustelus mustelus;1313;Pasajes;1311;ENTERO
10044;Mustelus mustelus;1313;Pasajes;1301;ENTERO
10044;Mustelus mustelus;0112;Huelva;0101;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1307;ENTERO
10044;Mustelus mustelus;0907;A Coruña;0901;ENTERO
10044;Mustelus mustelus;0918;A Coruña (Camiones);0901;ENTERO
10044;Mustelus mustelus;0116;Sanlúcar de Barrameda;0101;ENTERO
10044;Mustelus mustelus;0110;Isla Cristina;0101;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1309;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1308;ENTERO
10044;Mustelus mustelus;0109;Ayamonte;0101;ENTERO
10044;Mustelus mustelus;0114;Punta Umbría;0101;ENTERO
10044;Mustelus mustelus;0120;Chipiona;0101;ENTERO
10044;Mustelus mustelus;0101;Cádiz;0101;ENTERO
10044;Mustelus mustelus;0103;Barbate;0101;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1306;ENTERO
10044;Mustelus mustelus;0922;Vigo;0901;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1305;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1304;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1303;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1302;ENTERO
10044;Mustelus mustelus;1318;Ondarroa;1301;ENTERO
10044;Mustelus mustelus;0118;Puerto de Santa María;0101;ENTERO
10044;Mustelus mustelus;0105;Tarifa;0101;ENTERO
10044;Mustelus mustelus;0117;Rota;0101;ENTERO
10044;Mustelus mustelus;0106;Algeciras;0101;ENTERO
10044;Mustelus mustelus;0104;Conil de la Frontera;0101;ENTERO
10044;Mustelus mustelus;0976;A Garda;0901;ENTERO
10044;Mustelus mustelus;1417;Gijón;1401;ENTERO
30215;Bathypolypus spp;0974;Baiona;0901;ENTERO
30215;Bathypolypus spp;0907;A Coruña;0901;ENTERO
10767;Limanda limanda;0921;Marín;0901;ENTERO
10767;Limanda limanda;0922;Vigo;0901;ENTERO
10767;Limanda limanda;0926;Cillero;0901;ENTERO
10767;Limanda limanda;0907;A Coruña;0901;ENTERO
10767;Limanda limanda;0918;A Coruña (Camiones);0901;ENTERO
10680;Centrolophus niger;0112;Huelva;0101;ENTERO
10680;Centrolophus niger;1417;Gijón;1411;ENTERO
10680;Centrolophus niger;0918;A Coruña (Camiones);0901;ENTERO
10680;Centrolophus niger;0907;A Coruña;0901;ENTERO
10680;Centrolophus niger;1417;Gijón;1401;ENTERO
10680;Centrolophus niger;0926;Cillero;0901;ENTERO
10680;Centrolophus niger;0926;Cillero;0902;ENTERO
10680;Centrolophus niger;0974;Baiona;0901;ENTERO
10680;Centrolophus niger;0921;Marín;0901;ENTERO
10566;Ctenolabrus rupestris;0903;Cariño;0901;ENTERO
10123;Clupeiformes;0953;Vilagarcía de Arousa;0901;ENTERO
10123;Clupeiformes;0117;Rota;0101;ENTERO
10123;Clupeiformes;0922;Vigo;0901;ENTERO
10123;Clupeiformes;0105;Tarifa;0101;ENTERO
10123;Clupeiformes;0101;Cádiz;0101;ENTERO
10123;Clupeiformes;0109;Ayamonte;0101;ENTERO
10123;Clupeiformes;0978;Redondela;0901;ENTERO
10123;Clupeiformes;0974;Baiona;0901;ENTERO
10123;Clupeiformes;0966;Cangas;0901;ENTERO
10123;Clupeiformes;0965;Bueu;0901;ENTERO
10123;Clupeiformes;0960;Sanjenjo;0901;ENTERO
10123;Clupeiformes;0919;Cambados;0901;ENTERO
10123;Clupeiformes;0917;Santa Eugenia de Ribeira;0901;ENTERO
10123;Clupeiformes;0946;Noya;0901;ENTERO
10123;Clupeiformes;0914;Muros;0901;ENTERO
10123;Clupeiformes;0911;Camariñas;0901;ENTERO
10123;Clupeiformes;1318;Ondarroa;1301;ENTERO
10123;Clupeiformes;0902;Viveiro;0901;ENTERO
10123;Clupeiformes;1418;Avilés;1401;ENTERO
10123;Clupeiformes;1320;Lequeitio;1301;ENTERO
10123;Clupeiformes;1310;Zumaya;1301;ENTERO
10123;Clupeiformes;0930;Santa Marta de Ortigueira;0901;ENTERO
10123;Clupeiformes;1420;Luarca;1401;ENTERO
10123;Clupeiformes;1315;San Sebastián;1301;ENTERO
10123;Clupeiformes;0106;Algeciras;0101;ENTERO
10657;Katsuwonus pelamis;9901;Desconocido Español;9901;ENTERO
10657;Katsuwonus pelamis;1316;Guetaria;1301;ENTERO
10657;Katsuwonus pelamis;0409;Santoña;0401;ENTERO
10657;Katsuwonus pelamis;0907;A Coruña;0901;ENTERO
10657;Katsuwonus pelamis;0926;Cillero;0901;ENTERO
10657;Katsuwonus pelamis;0913;Finisterre;0901;ENTERO
10657;Katsuwonus pelamis;1322;Bermeo;1301;ENTERO
10657;Katsuwonus pelamis;1318;Ondarroa;1301;ENTERO
10657;Katsuwonus pelamis;1312;Fuenterrabía;1301;ENTERO
10657;Katsuwonus pelamis;0925;Burela;0901;ENTERO
10657;Katsuwonus pelamis;0904;Cedeira;0901;ENTERO
10657;Katsuwonus pelamis;0914;Muros;0901;ENTERO
10657;Katsuwonus pelamis;0915;Portosín;0901;ENTERO
10657;Katsuwonus pelamis;0920;Portonovo;0901;ENTERO
10657;Katsuwonus pelamis;0116;Sanlúcar de Barrameda;0101;ENTERO
10657;Katsuwonus pelamis;0405;San Vicente de la Barquera;0401;ENTERO
10657;Katsuwonus pelamis;1422;Bustio;1401;ENTERO
10657;Katsuwonus pelamis;0105;Tarifa;0101;ENTERO
10657;Katsuwonus pelamis;1417;Gijón;1411;ENTERO
10657;Katsuwonus pelamis;1424;Ribadesella;1401;ENTERO
10657;Katsuwonus pelamis;0117;Rota;0101;ENTERO
10657;Katsuwonus pelamis;0109;Ayamonte;0101;ENTERO
10657;Katsuwonus pelamis;0104;Conil de la Frontera;0101;ENTERO
10657;Katsuwonus pelamis;0943;Corcubión;0901;ENTERO
10657;Katsuwonus pelamis;0919;Cambados;0901;ENTERO
10657;Katsuwonus pelamis;0112;Huelva;0101;ENTERO
10657;Katsuwonus pelamis;0101;Cádiz;0101;ENTERO
10657;Katsuwonus pelamis;0917;Santa Eugenia de Ribeira;0901;ENTERO
10657;Katsuwonus pelamis;0118;Puerto de Santa María;0101;ENTERO
10657;Katsuwonus pelamis;0110;Isla Cristina;0101;ENTERO
10657;Katsuwonus pelamis;1418;Avilés;1401;ENTERO
10657;Katsuwonus pelamis;0106;Algeciras;0101;ENTERO
10657;Katsuwonus pelamis;0922;Vigo;0901;ENTERO
10657;Katsuwonus pelamis;0406;Castro Urdiales;0401;ENTERO
10657;Katsuwonus pelamis;1417;Gijón;1401;ENTERO
10657;Katsuwonus pelamis;0402;Santander;0401;ENTERO
30216;Bivalvia;0106;Algeciras;0101;ENTERO
30216;Bivalvia;0120;Chipiona;0101;ENTERO
30216;Bivalvia;0114;Punta Umbría;0101;ENTERO
30216;Bivalvia;0953;Vilagarcía de Arousa;0901;ENTERO
30216;Bivalvia;0109;Ayamonte;0101;ENTERO
30216;Bivalvia;0409;Santoña;0401;ENTERO
30216;Bivalvia;0978;Redondela;0901;ENTERO
30216;Bivalvia;0922;Vigo;0901;ENTERO
30216;Bivalvia;0966;Cangas;0901;ENTERO
30216;Bivalvia;0965;Bueu;0901;ENTERO
30216;Bivalvia;0958;O Grove;0901;ENTERO
30216;Bivalvia;0951;Puebla del Caramiñal;0901;ENTERO
30216;Bivalvia;0914;Muros;0901;ENTERO
30216;Bivalvia;0941;Corme;0901;ENTERO
30216;Bivalvia;0918;A Coruña (Camiones);0901;ENTERO
30216;Bivalvia;0907;A Coruña;0901;ENTERO
30216;Bivalvia;0902;Viveiro;0901;ENTERO
30216;Bivalvia;1418;Avilés;1401;ENTERO
30216;Bivalvia;0923;Ribadeo;0901;ENTERO
30216;Bivalvia;0903;Cariño;0901;ENTERO
30216;Bivalvia;0110;Isla Cristina;0101;ENTERO
30216;Bivalvia;0117;Rota;0101;ENTERO
30216;Bivalvia;0112;Huelva;0101;ENTERO
30216;Bivalvia;0118;Puerto de Santa María;0101;ENTERO
30216;Bivalvia;0116;Sanlúcar de Barrameda;0101;ENTERO
10464;Cynoscion spp;0114;Punta Umbría;0101;ENTERO
10639;Sarda sarda;0907;A Coruña;0913;ENTERO
10639;Sarda sarda;0907;A Coruña;0912;ENTERO
10639;Sarda sarda;0907;A Coruña;0911;ENTERO
10639;Sarda sarda;0109;Ayamonte;0114;ENTERO
10639;Sarda sarda;0109;Ayamonte;0113;ENTERO
10639;Sarda sarda;0109;Ayamonte;0112;ENTERO
10639;Sarda sarda;0109;Ayamonte;0111;ENTERO
10639;Sarda sarda;0904;Cedeira;0910;ENTERO
10639;Sarda sarda;1313;Pasajes;1315;ENTERO
10639;Sarda sarda;1313;Pasajes;1314;ENTERO
10639;Sarda sarda;1313;Pasajes;1313;ENTERO
10639;Sarda sarda;1313;Pasajes;1312;ENTERO
10639;Sarda sarda;1313;Pasajes;1311;ENTERO
10639;Sarda sarda;1326;Santurce;1301;ENTERO
10639;Sarda sarda;1317;Motrico;1301;ENTERO
10639;Sarda sarda;1313;Pasajes;1301;ENTERO
10639;Sarda sarda;1320;Lequeitio;1301;ENTERO
10639;Sarda sarda;0904;Cedeira;0914;ENTERO
10639;Sarda sarda;0904;Cedeira;0913;ENTERO
10639;Sarda sarda;0904;Cedeira;0912;ENTERO
10639;Sarda sarda;0904;Cedeira;0907;ENTERO
10639;Sarda sarda;0904;Cedeira;0906;ENTERO
10639;Sarda sarda;0914;Muros;0901;ENTERO
10639;Sarda sarda;1420;Luarca;1413;ENTERO
10639;Sarda sarda;1420;Luarca;1412;ENTERO
10639;Sarda sarda;1420;Luarca;1411;ENTERO
10639;Sarda sarda;1318;Ondarroa;1315;ENTERO
10639;Sarda sarda;1318;Ondarroa;1314;ENTERO
10639;Sarda sarda;1318;Ondarroa;1313;ENTERO
10639;Sarda sarda;1318;Ondarroa;1312;ENTERO
10639;Sarda sarda;1318;Ondarroa;1311;ENTERO
10639;Sarda sarda;1424;Ribadesella;1401;ENTERO
10639;Sarda sarda;0402;Santander;0411;ENTERO
10639;Sarda sarda;1420;Luarca;1414;ENTERO
10639;Sarda sarda;1322;Bermeo;1301;ENTERO
10639;Sarda sarda;1316;Guetaria;1301;ENTERO
10639;Sarda sarda;0966;Cangas;0901;ENTERO
10639;Sarda sarda;0922;Vigo;0901;ENTERO
10639;Sarda sarda;0109;Ayamonte;0101;ENTERO
10639;Sarda sarda;0920;Portonovo;0901;ENTERO
10639;Sarda sarda;1417;Gijón;1401;ENTERO
10639;Sarda sarda;0406;Castro Urdiales;0401;ENTERO
10639;Sarda sarda;1318;Ondarroa;1302;ENTERO
10639;Sarda sarda;1318;Ondarroa;1301;ENTERO
10639;Sarda sarda;1312;Fuenterrabía;1301;ENTERO
10639;Sarda sarda;0906;Sada;0904;ENTERO
10639;Sarda sarda;0915;Portosín;0901;ENTERO
10639;Sarda sarda;1418;Avilés;1413;ENTERO
10639;Sarda sarda;1418;Avilés;1412;ENTERO
10639;Sarda sarda;1418;Avilés;1411;ENTERO
10639;Sarda sarda;1417;Gijón;1411;ENTERO
10639;Sarda sarda;1425;Lastres;1401;ENTERO
10639;Sarda sarda;1413;Viavélez;1401;ENTERO
10639;Sarda sarda;1411;Puerto de la Vega;1401;ENTERO
10639;Sarda sarda;1405;Luanco;1401;ENTERO
10639;Sarda sarda;0405;San Vicente de la Barquera;0401;ENTERO
10639;Sarda sarda;0909;Malpica de Bergantiños;0901;ENTERO
10639;Sarda sarda;0911;Camariñas;0902;ENTERO
10639;Sarda sarda;0904;Cedeira;0911;ENTERO
10639;Sarda sarda;0918;A Coruña (Camiones);0904;ENTERO
10639;Sarda sarda;0907;A Coruña;0904;ENTERO
10639;Sarda sarda;0904;Cedeira;0905;ENTERO
10639;Sarda sarda;0904;Cedeira;0904;ENTERO
10639;Sarda sarda;0917;Santa Eugenia de Ribeira;0901;ENTERO
10639;Sarda sarda;0958;O Grove;0901;ENTERO
10639;Sarda sarda;0976;A Garda;0901;ENTERO
10639;Sarda sarda;0911;Camariñas;0901;ENTERO
10639;Sarda sarda;0120;Chipiona;0101;ENTERO
10639;Sarda sarda;0117;Rota;0101;ENTERO
10639;Sarda sarda;0918;A Coruña (Camiones);0903;ENTERO
10639;Sarda sarda;0918;A Coruña (Camiones);0902;ENTERO
10639;Sarda sarda;0918;A Coruña (Camiones);0901;ENTERO
10639;Sarda sarda;0409;Santoña;0401;ENTERO
10639;Sarda sarda;0402;Santander;0402;ENTERO
10639;Sarda sarda;0403;Suances;0401;ENTERO
10639;Sarda sarda;0402;Santander;0401;ENTERO
10639;Sarda sarda;0942;Camelle;0901;ENTERO
10639;Sarda sarda;1402;Tazones;1401;ENTERO
10639;Sarda sarda;0928;San Ciprián;0901;ENTERO
10639;Sarda sarda;0114;Punta Umbría;0101;ENTERO
10639;Sarda sarda;0106;Algeciras;0101;ENTERO
10639;Sarda sarda;0907;A Coruña;0903;ENTERO
10639;Sarda sarda;0907;A Coruña;0902;ENTERO
10639;Sarda sarda;0907;A Coruña;0901;ENTERO
10639;Sarda sarda;0906;Sada;0903;ENTERO
10639;Sarda sarda;0906;Sada;0902;ENTERO
10639;Sarda sarda;0926;Cillero;0903;ENTERO
10639;Sarda sarda;0905;Ferrol;0903;ENTERO
10639;Sarda sarda;0905;Ferrol;0902;ENTERO
10639;Sarda sarda;0905;Ferrol;0901;ENTERO
10639;Sarda sarda;0926;Cillero;0902;ENTERO
10639;Sarda sarda;0926;Cillero;0901;ENTERO
10639;Sarda sarda;0904;Cedeira;0903;ENTERO
10639;Sarda sarda;0925;Burela;0903;ENTERO
10639;Sarda sarda;0913;Finisterre;0903;ENTERO
10639;Sarda sarda;0903;Cariño;0903;ENTERO
10639;Sarda sarda;0925;Burela;0902;ENTERO
10639;Sarda sarda;0925;Burela;0901;ENTERO
10639;Sarda sarda;0913;Finisterre;0902;ENTERO
10639;Sarda sarda;0913;Finisterre;0901;ENTERO
10639;Sarda sarda;0904;Cedeira;0902;ENTERO
10639;Sarda sarda;0904;Cedeira;0901;ENTERO
10639;Sarda sarda;0924;Foz;0903;ENTERO
10639;Sarda sarda;0912;Muxía;0903;ENTERO
10639;Sarda sarda;0903;Cariño;0902;ENTERO
10639;Sarda sarda;0903;Cariño;0901;ENTERO
10639;Sarda sarda;0924;Foz;0902;ENTERO
10639;Sarda sarda;0924;Foz;0901;ENTERO
10639;Sarda sarda;0912;Muxía;0902;ENTERO
10639;Sarda sarda;0912;Muxía;0901;ENTERO
10639;Sarda sarda;0923;Ribadeo;0903;ENTERO
10639;Sarda sarda;0923;Ribadeo;0902;ENTERO
10639;Sarda sarda;0923;Ribadeo;0901;ENTERO
10639;Sarda sarda;1418;Avilés;1402;ENTERO
10639;Sarda sarda;1418;Avilés;1401;ENTERO
10639;Sarda sarda;0910;Lage;0903;ENTERO
10639;Sarda sarda;1420;Luarca;1401;ENTERO
10639;Sarda sarda;0910;Lage;0902;ENTERO
10639;Sarda sarda;0910;Lage;0901;ENTERO
10639;Sarda sarda;1419;Cudillero;1401;ENTERO
10639;Sarda sarda;0408;Colindres;0401;ENTERO
10639;Sarda sarda;1417;Gijón;1414;ENTERO
10639;Sarda sarda;1417;Gijón;1413;ENTERO
10639;Sarda sarda;1417;Gijón;1412;ENTERO
10639;Sarda sarda;0906;Sada;0901;ENTERO
10639;Sarda sarda;0101;Cádiz;0101;ENTERO
10639;Sarda sarda;0118;Puerto de Santa María;0101;ENTERO
10639;Sarda sarda;0112;Huelva;0101;ENTERO
10639;Sarda sarda;0103;Barbate;0101;ENTERO
10639;Sarda sarda;0104;Conil de la Frontera;0101;ENTERO
10639;Sarda sarda;0105;Tarifa;0101;ENTERO
10639;Sarda sarda;0116;Sanlúcar de Barrameda;0101;ENTERO
10639;Sarda sarda;0110;Isla Cristina;0101;ENTERO
10653;Auxis thazard thazard;0103;Barbate;0101;ENTERO
10653;Auxis thazard thazard;0925;Burela;0901;ENTERO
10666;Makaira nigricans;9901;Desconocido Español;9901;ENTERO
10666;Makaira nigricans;0101;Cádiz;0101;ENTERO
10669;Tetrapturus albidus;1418;Avilés;1401;ENTERO
10669;Tetrapturus albidus;0106;Algeciras;0101;ENTERO
10669;Tetrapturus albidus;9901;Desconocido Español;9901;ENTERO
10664;Istiophoridae;0922;Vigo;0901;ENTERO
10664;Istiophoridae;1422;Bustio;1401;ENTERO
10632;Trichiuridae;0103;Barbate;0101;ENTERO
10632;Trichiuridae;0105;Tarifa;0101;ENTERO
10632;Trichiuridae;0106;Algeciras;0101;ENTERO
10632;Trichiuridae;0104;Conil de la Frontera;0101;ENTERO
10632;Trichiuridae;1425;Lastres;1401;ENTERO
10632;Trichiuridae;1423;Llanes;1401;ENTERO
10632;Trichiuridae;1420;Luarca;1401;ENTERO
10632;Trichiuridae;1419;Cudillero;1401;ENTERO
10632;Trichiuridae;1411;Puerto de la Vega;1401;ENTERO
10071;Rajiformes;1423;Llanes;1401;ENTERO
10071;Rajiformes;1418;Avilés;1401;ENTERO
10071;Rajiformes;0926;Cillero;0901;ENTERO
10071;Rajiformes;0402;Santander;0401;ENTERO
10071;Rajiformes;0117;Rota;0101;ENTERO
10071;Rajiformes;0109;Ayamonte;0101;ENTERO
10071;Rajiformes;0118;Puerto de Santa María;0102;ENTERO
10071;Rajiformes;0110;Isla Cristina;0101;ENTERO
10071;Rajiformes;0104;Conil de la Frontera;0101;ENTERO
10071;Rajiformes;0116;Sanlúcar de Barrameda;0101;ENTERO
